weather_risk,rain_mm_hr,wind_kph,visibility_m_norm,disaster_flag,traffic_risk,zone_risk,is_peak_hour,density_encoded,exposure_risk,vehicle_risk,weekly_hours_norm,experience_norm,night_shift,days_per_week,dri_score,tier_label,_city,_zone,_condition
11.5,2.240000009536743,12.100000381469727,0.7185999751091003,0.0,84.56999969482422,50.0,1.0,2.0,65.0,10.0,0.2142857164144516,0.01666666753590107,0.0,3.0,45.3697,1,Mumbai,Industrial,light_rain
4.0,0.0,17.299999237060547,0.9653000235557556,0.0,39.70000076293945,50.0,0.0,1.0,80.0,20.0,0.281632661819458,0.949999988079071,1.0,3.0,33.1944,1,Hyderabad,Suburb,clear
0.0,0.0,10.899999618530273,1.024899959564209,0.0,37.25,50.0,0.0,1.0,90.0,10.0,0.704081654548645,0.9666666388511658,0.0,6.0,28.8755,0,Chennai,Suburb,clear
46.0,7.769999980926514,24.600000381469727,0.4724999964237213,0.0,17.350000381469727,20.0,0.0,0.0,80.0,10.0,0.4693877696990967,0.800000011920929,1.0,5.0,35.4475,1,Mumbai,Residential,moderate_rain
23.5,0.15000000596046448,9.600000381469727,0.03139999881386757,0.0,86.5,80.0,1.0,2.0,55.0,35.0,0.4214285612106323,0.15000000596046448,1.0,7.0,54.5466,2,Mumbai,CBD,fog
23.5,0.019999999552965164,8.899999618530273,0.07429999858140945,0.0,39.58000183105469,20.0,1.0,0.0,80.0,20.0,0.3183673322200775,0.7833333611488342,1.0,4.0,30.9573,1,Hyderabad,Rural,fog
11.5,0.10999999940395355,15.0,0.9843999743461609,0.0,47.04999923706055,50.0,0.0,1.0,90.0,20.0,0.6122449040412903,0.5333333611488342,0.0,6.0,39.5529,1,Bengaluru,Industrial,clear
11.5,0.11999999731779099,6.800000190734863,0.9657999873161316,0.0,34.0099983215332,80.0,0.0,0.0,65.0,20.0,0.4234693944454193,0.9833333492279053,0.0,5.0,35.9895,1,Mumbai,Highway,clear
23.5,0.07000000029802322,1.2999999523162842,0.09109999984502792,0.0,71.9000015258789,80.0,0.0,2.0,40.0,35.0,0.3918367326259613,0.699999988079071,0.0,6.0,47.2203,1,Hyderabad,CBD,fog
40.0,7.730000019073486,26.399999618530273,0.5239999890327454,0.0,45.02000045776367,20.0,1.0,1.0,65.0,10.0,0.36734694242477417,0.3499999940395355,0.0,4.0,34.476,1,Bengaluru,Residential,moderate_rain
11.5,1.659999966621399,19.899999618530273,0.718999981880188,0.0,25.43000030517578,50.0,0.0,0.0,80.0,10.0,0.37244898080825806,0.20000000298023224,1.0,5.0,28.2213,0,Hyderabad,Industrial,light_rain
46.0,7.570000171661377,26.5,0.4634999930858612,0.0,77.5,80.0,0.0,2.0,80.0,20.0,0.33469387888908386,0.550000011920929,1.0,4.0,60.4094,2,Bengaluru,CBD,moderate_rain
11.5,0.11999999731779099,13.600000381469727,0.9919000267982483,0.0,47.04999923706055,50.0,0.0,1.0,55.0,35.0,0.3306122422218323,0.13333334028720856,1.0,6.0,33.215,1,Bengaluru,Industrial,clear
72.5,24.450000762939453,86.9000015258789,0.13580000400543213,1.0,33.81999969482422,20.0,0.0,1.0,65.0,35.0,0.37244898080825806,0.6833333373069763,0.0,5.0,52.1596,2,Hyderabad,Residential,thunderstorm
11.5,0.029999999329447746,13.300000190734863,0.9534000158309937,0.0,37.25,50.0,0.0,1.0,80.0,10.0,0.4714285731315613,0.4833333194255829,1.0,6.0,32.3944,1,Bengaluru,Suburb,clear
0.0,0.0,12.100000381469727,1.0217000246047974,0.0,77.5,80.0,0.0,2.0,80.0,10.0,0.4591836631298065,0.3166666626930237,1.0,6.0,46.5752,1,Delhi,CBD,clear
27.5,5.46999979019165,26.5,0.5109000205993652,0.0,24.700000762939453,20.0,0.0,0.0,40.0,35.0,0.30612245202064514,0.800000011920929,0.0,5.0,24.9636,0,Hyderabad,Rural,moderate_rain
4.0,0.0,3.5,0.9886000156402588,0.0,44.290000915527344,20.0,1.0,1.0,40.0,35.0,0.27551019191741943,0.11666666716337204,0.0,6.0,22.1827,0,Mumbai,Residential,clear
7.5,0.10999999940395355,6.699999809265137,1.0087000131607056,0.0,76.80000305175781,80.0,0.0,2.0,90.0,10.0,0.40816327929496765,0.30000001192092896,0.0,4.0,51.315,2,Hyderabad,Highway,clear
72.5,20.110000610351562,70.0999984741211,0.19259999692440033,1.0,86.5,80.0,1.0,2.0,55.0,10.0,0.41632652282714844,0.4833333194255829,1.0,6.0,75.2848,3,Chennai,Highway,thunderstorm
17.5,1.3700000047683716,22.600000381469727,0.6579999923706055,0.0,30.579999923706055,80.0,0.0,0.0,40.0,35.0,0.13469387590885162,0.5166666507720947,0.0,3.0,37.2384,1,Mumbai,CBD,light_rain
0.0,0.0,6.599999904632568,1.0348999500274658,0.0,47.04999923706055,50.0,0.0,1.0,40.0,10.0,0.3571428656578064,0.21666666865348816,0.0,7.0,25.4102,0,Delhi,Industrial,clear
17.5,2.049999952316284,27.0,0.6898000240325928,0.0,33.81999969482422,20.0,0.0,1.0,80.0,20.0,0.5265306234359741,0.4166666567325592,1.0,6.0,30.6801,1,Hyderabad,Residential,light_rain
7.5,0.18000000715255737,10.699999809265137,1.0434000492095947,0.0,17.350000381469727,20.0,0.0,0.0,40.0,35.0,0.2551020383834839,0.7666666507720947,0.0,5.0,18.9513,0,Bengaluru,Residential,clear
4.0,0.0,16.399999618530273,0.9646999835968018,0.0,24.700000762939453,20.0,0.0,0.0,40.0,20.0,0.4285714328289032,0.9833333492279053,0.0,7.0,18.3368,0,Mumbai,Rural,clear
34.0,0.009999999776482582,67.5999984741211,0.8144000172615051,0.0,20.290000915527344,20.0,0.0,0.0,55.0,35.0,0.13469387590885162,0.9833333492279053,1.0,3.0,27.1175,0,Chennai,Rural,strong_wind
11.5,1.8700000047683716,18.899999618530273,0.7221999764442444,0.0,41.04999923706055,20.0,1.0,0.0,80.0,35.0,0.5928571224212646,0.9833333492279053,1.0,7.0,28.6559,0,Delhi,Rural,light_rain
17.5,2.450000047683716,24.299999237060547,0.7480000257492065,0.0,20.290000915527344,20.0,0.0,0.0,65.0,20.0,0.44897958636283875,0.3499999940395355,0.0,5.0,26.1447,0,Mumbai,Rural,light_rain
55.0,14.239999771118164,43.29999923706055,0.1777999997138977,0.0,45.02000045776367,20.0,1.0,1.0,80.0,35.0,0.47959184646606445,0.30000001192092896,1.0,5.0,40.9091,1,Bengaluru,Residential,heavy_rain
11.5,0.05000000074505806,2.700000047683716,0.9535999894142151,0.0,77.5,80.0,0.0,2.0,65.0,35.0,0.2908163368701935,0.1666666716337204,0.0,3.0,46.6348,1,Hyderabad,Highway,clear
16.0,0.0,11.399999618530273,0.09390000253915787,0.0,76.80000305175781,80.0,0.0,2.0,65.0,20.0,0.550000011920929,0.36666667461395264,0.0,7.0,48.9549,1,Delhi,Highway,fog
0.0,0.0,13.899999618530273,1.0250999927520752,0.0,25.43000030517578,50.0,0.0,0.0,55.0,35.0,0.1469387710094452,0.30000001192092896,1.0,3.0,27.0828,0,Chennai,Industrial,clear
65.0,16.0,44.0,0.22200000286102295,0.0,37.25,50.0,0.0,1.0,65.0,35.0,0.4336734712123871,0.800000011920929,0.0,5.0,49.322,1,Mumbai,Suburb,heavy_rain
4.0,0.0,6.699999809265137,0.9836999773979187,0.0,84.56999969482422,50.0,1.0,2.0,55.0,10.0,0.12857143580913544,0.06666667014360428,1.0,3.0,38.6564,1,Bengaluru,Industrial,clear
11.5,1.75,17.5,0.7429999709129333,0.0,25.43000030517578,50.0,0.0,0.0,55.0,20.0,0.2551020383834839,0.3333333432674408,1.0,5.0,27.4369,0,Mumbai,Industrial,light_rain
7.5,0.1599999964237213,2.299999952316284,1.0185999870300293,0.0,39.58000183105469,20.0,1.0,0.0,55.0,20.0,0.2163265347480774,0.38333332538604736,1.0,4.0,23.1664,0,Delhi,Rural,clear
17.5,2.359999895095825,22.299999237060547,0.7487999796867371,0.0,17.350000381469727,20.0,0.0,0.0,65.0,10.0,0.44897958636283875,0.3333333432674408,0.0,5.0,21.9179,0,Bengaluru,Residential,light_rain
55.0,13.079999923706055,49.900001525878906,0.21799999475479126,0.0,86.5,80.0,1.0,2.0,80.0,35.0,0.2877551019191742,0.7833333611488342,1.0,3.0,68.0828,2,Mumbai,Highway,heavy_rain
4.0,0.0,12.600000381469727,0.9571999907493591,0.0,68.6500015258789,50.0,1.0,2.0,65.0,20.0,0.4642857015132904,0.06666667014360428,0.0,5.0,35.369,1,Hyderabad,Suburb,clear
11.5,0.07000000029802322,11.699999809265137,0.9593999981880188,0.0,33.81999969482422,20.0,0.0,1.0,55.0,35.0,0.37346938252449036,0.800000011920929,1.0,6.0,27.3726,0,Mumbai,Residential,clear
11.5,0.05000000074505806,3.700000047683716,0.9735000133514404,0.0,37.25,50.0,0.0,1.0,55.0,20.0,0.34285715222358704,0.4333333373069763,1.0,7.0,32.669,1,Bengaluru,Suburb,clear
72.5,20.1299991607666,79.80000305175781,0.18790000677108765,1.0,18.56999969482422,50.0,0.0,0.0,80.0,35.0,0.2897959053516388,0.1666666716337204,1.0,4.0,59.5742,2,Hyderabad,Suburb,thunderstorm
0.0,0.0,12.5,1.0440000295639038,0.0,68.6500015258789,50.0,1.0,2.0,40.0,10.0,0.23979592323303223,0.8666666746139526,0.0,5.0,32.2366,1,Bengaluru,Suburb,clear
11.5,1.8300000429153442,16.600000381469727,0.6906999945640564,0.0,71.9000015258789,80.0,0.0,2.0,65.0,10.0,0.34285715222358704,0.06666667014360428,0.0,4.0,46.8751,1,Hyderabad,CBD,light_rain
33.5,5.110000133514404,27.799999237060547,0.46950000524520874,0.0,68.6500015258789,50.0,1.0,2.0,90.0,20.0,0.3214285671710968,0.8999999761581421,0.0,3.0,47.8462,1,Bengaluru,Suburb,moderate_rain
11.5,0.03999999910593033,3.5999999046325684,0.9617999792098999,0.0,86.5,80.0,1.0,2.0,90.0,35.0,0.7214285731315613,0.6833333373069763,0.0,7.0,53.5257,2,Chennai,CBD,clear
96.0,30.739999771118164,108.4000015258789,0.09809999912977219,1.0,20.290000915527344,20.0,0.0,0.0,55.0,35.0,0.18673469126224518,0.0833333358168602,1.0,3.0,56.1098,2,Mumbai,Rural,cyclone
0.0,0.0,5.400000095367432,1.0418000221252441,0.0,41.04999923706055,20.0,1.0,0.0,40.0,20.0,0.3244898021221161,0.8833333253860474,0.0,6.0,22.8546,0,Delhi,Rural,clear
65.0,15.5600004196167,46.70000076293945,0.23690000176429749,0.0,18.56999969482422,50.0,0.0,0.0,30.0,20.0,0.16326530277729034,0.8999999761581421,1.0,5.0,36.4282,1,Mumbai,Suburb,heavy_rain
65.0,17.899999618530273,41.79999923706055,0.2029999941587448,0.0,34.0099983215332,80.0,0.0,0.0,40.0,10.0,0.3214285671710968,0.21666666865348816,0.0,7.0,49.2715,1,Delhi,Highway,heavy_rain
27.5,6.019999980926514,31.100000381469727,0.5202999711036682,0.0,41.04999923706055,20.0,1.0,0.0,65.0,35.0,0.5938775539398193,0.8833333253860474,0.0,6.0,31.9599,1,Chennai,Rural,moderate_rain
11.5,2.440000057220459,17.5,0.7264000177383423,0.0,41.04999923706055,20.0,1.0,0.0,105.0,35.0,0.327551007270813,0.800000011920929,1.0,3.0,30.6709,1,Bengaluru,Rural,light_rain
33.5,5.489999771118164,22.700000762939453,0.4528999924659729,0.0,86.5,80.0,1.0,2.0,40.0,20.0,0.2612244784832001,0.6166666746139526,0.0,4.0,54.8577,2,Mumbai,CBD,moderate_rain
11.5,0.07999999821186066,14.100000381469727,0.9696000218391418,0.0,30.579999923706055,80.0,0.0,0.0,80.0,10.0,0.563265323638916,0.8166666626930237,1.0,6.0,37.647,1,Chennai,CBD,clear
23.5,0.3100000023841858,5.5,0.009999999776482582,0.0,77.5,80.0,0.0,2.0,55.0,10.0,0.281632661819458,0.8500000238418579,1.0,4.0,50.2842,2,Mumbai,CBD,fog
21.5,2.7300000190734863,17.0,0.677299976348877,0.0,84.56999969482422,50.0,1.0,2.0,40.0,20.0,0.33673468232154846,0.6000000238418579,0.0,6.0,42.6886,1,Hyderabad,Industrial,light_rain
16.0,0.0,2.0,0.031700000166893005,0.0,82.37000274658203,50.0,1.0,2.0,80.0,35.0,0.27244898676872253,0.03333333507180214,1.0,3.0,45.8138,1,Delhi,Industrial,fog
33.5,5.230000019073486,31.0,0.4934999942779541,0.0,24.700000762939453,20.0,0.0,0.0,65.0,35.0,0.6714285612106323,0.9333333373069763,0.0,7.0,29.9609,0,Hyderabad,Rural,moderate_rain
0.0,0.0,3.200000047683716,1.0230000019073486,0.0,24.700000762939453,20.0,0.0,0.0,55.0,35.0,0.4714285731315613,0.8833333253860474,1.0,7.0,17.9938,0,Mumbai,Rural,clear
17.5,1.2999999523162842,22.200000762939453,0.6740999817848206,0.0,25.43000030517578,50.0,0.0,0.0,105.0,20.0,0.30918368697166443,0.9333333373069763,1.0,3.0,36.6138,1,Hyderabad,Industrial,light_rain
55.0,9.180000305175781,40.400001525878906,0.22360000014305115,0.0,37.25,50.0,0.0,1.0,105.0,10.0,0.7928571701049805,0.7666666507720947,1.0,7.0,50.1056,2,Hyderabad,Suburb,heavy_rain
65.0,15.289999961853027,43.0,0.23819999396800995,0.0,45.58000183105469,80.0,0.0,1.0,65.0,20.0,0.3510203957557678,0.5,0.0,4.0,57.284,2,Hyderabad,CBD,heavy_rain
7.5,0.07999999821186066,17.399999618530273,1.0091999769210815,0.0,18.56999969482422,50.0,0.0,0.0,55.0,20.0,0.18367347121238708,0.4000000059604645,1.0,3.0,28.4497,0,Mumbai,Suburb,clear
72.5,15.859999656677246,86.69999694824219,0.14399999380111694,1.0,18.56999969482422,50.0,0.0,0.0,90.0,20.0,0.3183673322200775,1.0,0.0,3.0,59.1723,2,Bengaluru,Suburb,thunderstorm
4.0,0.0,15.600000381469727,0.9714999794960022,0.0,20.290000915527344,20.0,0.0,0.0,55.0,20.0,0.3163265287876129,0.5666666626930237,1.0,5.0,20.5147,0,Chennai,Rural,clear
21.5,2.7300000190734863,16.700000762939453,0.715399980545044,0.0,18.56999969482422,50.0,0.0,0.0,80.0,35.0,0.4948979616165161,0.7333333492279053,1.0,5.0,30.3121,1,Mumbai,Suburb,light_rain
11.5,0.12999999523162842,4.900000095367432,0.9772999882698059,0.0,41.04999923706055,20.0,1.0,0.0,90.0,35.0,0.3153061270713806,0.0833333358168602,0.0,3.0,31.528,1,Chennai,Rural,clear
40.0,7.550000190734863,29.100000381469727,0.508899986743927,0.0,76.80000305175781,80.0,0.0,2.0,30.0,20.0,0.22040815651416779,0.8666666746139526,1.0,6.0,49.5053,1,Hyderabad,Highway,moderate_rain
0.0,0.0,1.600000023841858,1.0472999811172485,0.0,39.70000076293945,50.0,0.0,1.0,65.0,10.0,0.36734694242477417,0.15000000596046448,0.0,5.0,26.7212,0,Bengaluru,Suburb,clear
4.0,0.0,9.100000381469727,0.9873999953269958,0.0,68.95999908447266,50.0,0.0,2.0,105.0,35.0,0.3153061270713806,0.5333333611488342,1.0,3.0,42.7113,1,Chennai,Industrial,clear
19.0,0.0,62.5,0.7732999920845032,0.0,86.5,80.0,1.0,2.0,55.0,10.0,0.3265306055545807,0.18333333730697632,1.0,5.0,53.9588,2,Bengaluru,Highway,strong_wind
11.5,1.7400000095367432,13.800000190734863,0.6906999945640564,0.0,76.80000305175781,80.0,0.0,2.0,40.0,35.0,0.20000000298023224,0.6499999761581421,0.0,4.0,46.55,1,Delhi,Highway,light_rain
17.5,1.350000023841858,21.0,0.6920999884605408,0.0,15.140000343322754,20.0,0.0,0.0,55.0,20.0,0.41632652282714844,0.6666666865348816,1.0,6.0,21.771,0,Bengaluru,Residential,light_rain
16.0,0.0,9.399999618530273,0.047600001096725464,0.0,17.350000381469727,20.0,0.0,0.0,65.0,20.0,0.3469387888908386,0.30000001192092896,0.0,4.0,19.8221,0,Hyderabad,Residential,fog
4.0,0.0,9.100000381469727,0.9645000100135803,0.0,69.87999725341797,50.0,1.0,2.0,105.0,10.0,0.33367347717285156,0.9333333373069763,1.0,3.0,44.0274,1,Mumbai,Suburb,clear
11.5,0.23999999463558197,4.0,0.9987999796867371,0.0,17.350000381469727,20.0,0.0,0.0,40.0,10.0,0.40714284777641296,0.949999988079071,0.0,7.0,18.3909,0,Hyderabad,Residential,clear
0.0,0.0,8.899999618530273,1.014299988746643,0.0,77.5,80.0,0.0,2.0,65.0,10.0,0.5571428537368774,0.0833333358168602,0.0,7.0,45.4761,1,Chennai,Highway,clear
7.5,0.12999999523162842,18.700000762939453,1.0082999467849731,0.0,34.0099983215332,80.0,0.0,0.0,55.0,10.0,0.1438775509595871,0.7166666388511658,1.0,3.0,31.3149,1,Chennai,Highway,clear
17.5,2.0999999046325684,32.599998474121094,0.6707000136375427,0.0,76.80000305175781,80.0,0.0,2.0,55.0,10.0,0.15612244606018066,0.01666666753590107,1.0,3.0,46.9194,1,Mumbai,Highway,light_rain
4.0,0.0,6.199999809265137,0.9592999815940857,0.0,34.0099983215332,80.0,0.0,0.0,65.0,20.0,0.38265305757522583,0.38333332538604736,0.0,5.0,35.3243,1,Mumbai,Highway,clear
46.0,7.510000228881836,30.0,0.46299999952316284,0.0,71.9000015258789,80.0,0.0,2.0,90.0,20.0,0.5357142686843872,0.8833333253860474,0.0,5.0,62.3476,2,Delhi,CBD,moderate_rain
17.5,2.1600000858306885,24.399999618530273,0.7487999796867371,0.0,68.95999908447266,50.0,0.0,2.0,65.0,10.0,0.6499999761581421,0.9166666865348816,0.0,7.0,37.8477,1,Hyderabad,Industrial,light_rain
26.5,0.0,67.30000305175781,0.7735999822616577,0.0,37.25,50.0,0.0,1.0,40.0,10.0,0.27551019191741943,0.75,0.0,5.0,32.9383,1,Delhi,Suburb,strong_wind
0.0,0.0,17.100000381469727,1.0140999555587769,0.0,18.56999969482422,50.0,0.0,0.0,80.0,35.0,0.36734694242477417,0.44999998807907104,1.0,4.0,26.9286,0,Mumbai,Suburb,clear
65.0,16.489999771118164,46.5,0.1850000023841858,0.0,18.56999969482422,50.0,0.0,0.0,55.0,20.0,0.26530611515045166,0.8500000238418579,1.0,4.0,44.0917,1,Bengaluru,Suburb,heavy_rain
11.5,0.0,2.9000000953674316,0.9564999938011169,0.0,25.43000030517578,50.0,0.0,0.0,80.0,35.0,0.4030612111091614,0.5333333611488342,1.0,5.0,33.1932,1,Bengaluru,Industrial,clear
33.5,6.860000133514404,35.5,0.47440001368522644,0.0,45.02000045776367,20.0,1.0,1.0,65.0,35.0,0.33469387888908386,0.18333333730697632,0.0,4.0,36.2201,1,Bengaluru,Residential,moderate_rain
72.5,26.68000030517578,83.0,0.1370999962091446,1.0,25.43000030517578,50.0,0.0,0.0,40.0,35.0,0.3642857074737549,0.3333333432674408,0.0,7.0,51.5076,2,Delhi,Industrial,thunderstorm
72.5,16.719999313354492,80.5999984741211,0.10180000215768814,1.0,45.58000183105469,80.0,0.0,1.0,40.0,20.0,0.37346938252449036,0.8500000238418579,0.0,6.0,60.329,2,Hyderabad,CBD,thunderstorm
16.0,0.0,9.899999618530273,0.09049999713897705,0.0,27.639999389648438,20.0,0.0,0.0,65.0,20.0,0.2448979616165161,0.9666666388511658,0.0,3.0,24.6739,0,Hyderabad,Rural,fog
11.5,1.9500000476837158,18.200000762939453,0.7315999865531921,0.0,15.140000343322754,20.0,0.0,0.0,55.0,35.0,0.31224489212036133,0.2666666805744171,1.0,6.0,21.4883,0,Hyderabad,Residential,light_rain
11.5,1.899999976158142,18.899999618530273,0.7193999886512756,0.0,20.290000915527344,20.0,0.0,0.0,40.0,20.0,0.1438775509595871,0.10000000149011612,0.0,3.0,21.3094,0,Bengaluru,Rural,light_rain
4.0,0.0,16.399999618530273,0.9950000047683716,0.0,71.9000015258789,80.0,0.0,2.0,55.0,35.0,0.15612244606018066,0.8833333253860474,1.0,3.0,44.8461,1,Chennai,CBD,clear
11.5,1.850000023841858,19.200000762939453,0.6650999784469604,0.0,68.6500015258789,50.0,1.0,2.0,90.0,35.0,0.40816327929496765,0.800000011920929,0.0,4.0,44.9712,1,Bengaluru,Suburb,light_rain
0.0,0.0,0.6000000238418579,1.0018999576568604,0.0,86.5,80.0,1.0,2.0,55.0,10.0,0.13469387590885162,0.38333332538604736,1.0,3.0,46.6343,1,Chennai,Highway,clear
65.0,15.3100004196167,43.599998474121094,0.20579999685287476,0.0,37.25,50.0,0.0,1.0,65.0,10.0,0.36734694242477417,0.20000000298023224,0.0,5.0,47.4503,1,Chennai,Suburb,heavy_rain
40.0,7.809999942779541,30.600000381469727,0.5271000266075134,0.0,18.56999969482422,50.0,0.0,0.0,55.0,10.0,0.23979592323303223,0.800000011920929,1.0,5.0,34.6324,1,Bengaluru,Suburb,moderate_rain
11.5,0.23000000417232513,14.199999809265137,0.988099992275238,0.0,71.9000015258789,80.0,0.0,2.0,65.0,20.0,0.4897959232330322,0.5666666626930237,0.0,6.0,50.5131,2,Chennai,CBD,clear
46.0,8.170000076293945,23.100000381469727,0.4878999888896942,0.0,17.350000381469727,20.0,0.0,0.0,65.0,10.0,0.31020408868789673,0.11666666716337204,0.0,4.0,30.0024,1,Mumbai,Residential,moderate_rain
46.0,13.329999923706055,39.900001525878906,0.18150000274181366,0.0,71.9000015258789,80.0,0.0,2.0,65.0,20.0,0.2142857164144516,0.9166666865348816,0.0,3.0,60.7546,2,Chennai,CBD,heavy_rain
21.5,2.7100000381469727,19.299999237060547,0.6560999751091003,0.0,71.9000015258789,80.0,0.0,2.0,65.0,35.0,0.23265306651592255,0.7333333492279053,0.0,3.0,49.5309,1,Chennai,CBD,light_rain
65.0,15.449999809265137,50.5,0.15459999442100525,0.0,15.140000343322754,20.0,0.0,0.0,55.0,20.0,0.37857142090797424,0.11666666716337204,1.0,7.0,38.1859,1,Delhi,Residential,heavy_rain
72.5,21.559999465942383,86.5999984741211,0.10620000213384628,1.0,39.58000183105469,20.0,1.0,0.0,65.0,20.0,0.44693878293037415,0.23333333432674408,0.0,6.0,51.5814,2,Delhi,Rural,thunderstorm
4.0,0.0,10.300000190734863,0.9757999777793884,0.0,69.87999725341797,50.0,1.0,2.0,40.0,20.0,0.18979591131210327,1.0,0.0,3.0,35.8418,1,Hyderabad,Suburb,clear
55.0,13.699999809265137,46.099998474121094,0.22509999573230743,0.0,45.58000183105469,80.0,0.0,1.0,80.0,10.0,0.45408162474632263,0.4333333373069763,1.0,5.0,54.4215,2,Mumbai,CBD,heavy_rain
11.5,0.10999999940395355,12.5,0.9732000231742859,0.0,77.5,80.0,0.0,2.0,55.0,20.0,0.15612244606018066,0.6833333373069763,1.0,3.0,44.2445,1,Delhi,Highway,clear
17.5,2.4100000858306885,24.799999237060547,0.7425000071525574,0.0,68.95999908447266,50.0,0.0,2.0,40.0,35.0,0.16224490106105804,0.9333333373069763,0.0,3.0,38.9271,1,Chennai,Industrial,light_rain
7.5,0.019999999552965164,11.5,1.0351999998092651,0.0,34.0099983215332,80.0,0.0,0.0,80.0,20.0,0.34285715222358704,0.6833333373069763,1.0,4.0,40.7714,1,Mumbai,Highway,clear
4.0,0.0,13.0,0.9666000008583069,0.0,69.87999725341797,50.0,1.0,2.0,55.0,20.0,0.3551020324230194,0.21666666865348816,1.0,6.0,35.2301,1,Bengaluru,Suburb,clear
23.5,0.029999999329447746,5.599999904632568,0.03999999910593033,0.0,33.81999969482422,20.0,0.0,1.0,65.0,10.0,0.23571428656578064,0.8500000238418579,0.0,3.0,26.257,0,Mumbai,Residential,fog
27.5,6.710000038146973,32.29999923706055,0.5462999939918518,0.0,17.350000381469727,20.0,0.0,0.0,55.0,10.0,0.31122449040412903,0.8166666626930237,1.0,5.0,24.6538,0,Chennai,Residential,moderate_rain
17.5,2.4200000762939453,25.600000381469727,0.7402999997138977,0.0,24.700000762939453,20.0,0.0,0.0,80.0,35.0,0.31020408868789673,0.4333333373069763,1.0,4.0,27.2501,0,Delhi,Rural,light_rain
46.0,12.5600004196167,38.29999923706055,0.1784999966621399,0.0,47.04999923706055,50.0,0.0,1.0,65.0,35.0,0.4285714328289032,0.6166666746139526,0.0,5.0,46.4091,1,Delhi,Industrial,heavy_rain
11.5,2.140000104904175,12.399999618530273,0.7164000272750854,0.0,86.5,80.0,1.0,2.0,40.0,20.0,0.140816330909729,0.0833333358168602,0.0,3.0,48.9742,1,Bengaluru,Highway,light_rain
17.5,1.7699999809265137,23.200000762939453,0.734000027179718,0.0,25.43000030517578,50.0,0.0,0.0,65.0,20.0,0.4285714328289032,0.20000000298023224,0.0,6.0,31.2387,1,Chennai,Industrial,light_rain
4.0,0.0,2.299999952316284,0.9760000109672546,0.0,84.56999969482422,50.0,1.0,2.0,65.0,35.0,0.5051020383834839,0.5666666626930237,0.0,5.0,45.8035,1,Chennai,Industrial,clear
11.5,1.3899999856948853,19.600000381469727,0.6814000010490417,0.0,44.290000915527344,20.0,1.0,1.0,55.0,35.0,0.48571428656578064,0.21666666865348816,1.0,7.0,27.221,0,Chennai,Residential,light_rain
55.0,14.930000305175781,46.29999923706055,0.22030000388622284,0.0,45.58000183105469,80.0,0.0,1.0,40.0,20.0,0.33673468232154846,0.38333332538604736,0.0,5.0,49.2021,1,Hyderabad,CBD,heavy_rain
11.5,0.029999999329447746,10.800000190734863,0.9629999995231628,0.0,71.9000015258789,80.0,0.0,2.0,80.0,20.0,0.5510203838348389,1.0,1.0,6.0,46.2019,1,Hyderabad,CBD,clear
86.0,26.209999084472656,103.5,0.07360000163316727,1.0,20.290000915527344,20.0,0.0,0.0,55.0,35.0,0.2612244784832001,0.3333333432674408,1.0,4.0,51.5972,2,Mumbai,Rural,cyclone
27.5,6.809999942779541,31.100000381469727,0.5073999762535095,0.0,86.5,80.0,1.0,2.0,65.0,10.0,0.30306121706962585,0.8500000238418579,0.0,3.0,54.9522,2,Hyderabad,Highway,moderate_rain
11.5,2.4800000190734863,17.799999237060547,0.7222999930381775,0.0,34.0099983215332,80.0,0.0,0.0,40.0,10.0,0.140816330909729,0.21666666865348816,0.0,3.0,35.8731,1,Delhi,Highway,light_rain
17.5,2.069999933242798,33.900001525878906,0.6765000224113464,0.0,86.5,80.0,1.0,2.0,65.0,20.0,0.22653061151504517,0.06666667014360428,0.0,3.0,53.55,2,Hyderabad,CBD,light_rain
4.0,0.0,12.199999809265137,0.9927999973297119,0.0,25.43000030517578,50.0,0.0,0.0,80.0,20.0,0.37755101919174194,0.9833333492279053,1.0,5.0,27.1988,0,Delhi,Industrial,clear
7.5,0.23000000417232513,6.0,1.0169999599456787,0.0,33.81999969482422,20.0,0.0,1.0,65.0,20.0,0.2479591816663742,0.03333333507180214,0.0,3.0,24.7995,0,Chennai,Residential,clear
23.5,0.05000000074505806,6.599999904632568,0.01860000006854534,0.0,37.25,50.0,0.0,1.0,15.0,20.0,0.1775510162115097,0.10000000149011612,0.0,6.0,29.9556,0,Chennai,Suburb,fog
11.5,0.10000000149011612,5.199999809265137,0.9613999724388123,0.0,76.80000305175781,80.0,0.0,2.0,55.0,10.0,0.2448979616165161,0.2666666805744171,1.0,4.0,49.9561,1,Mumbai,Highway,clear
17.5,1.6200000047683716,23.799999237060547,0.6948000192642212,0.0,76.80000305175781,80.0,0.0,2.0,90.0,20.0,0.7428571581840515,0.03333333507180214,0.0,7.0,55.725,2,Bengaluru,Highway,light_rain
4.0,0.0,12.699999809265137,0.9878000020980835,0.0,15.140000343322754,20.0,0.0,0.0,80.0,10.0,0.48367348313331604,0.9666666388511658,1.0,6.0,22.5067,0,Delhi,Residential,clear
55.0,14.25,47.20000076293945,0.22779999673366547,0.0,37.25,50.0,0.0,1.0,55.0,10.0,0.40408164262771606,0.3166666626930237,1.0,6.0,44.1827,1,Delhi,Suburb,heavy_rain
